word,count,disc_count,fw_count,estimate,leftover_prob
alexandria_bain,1,0.3,2,0.15,0.7
bain_in,1,0.3,2,0.15,0.7
an_area,1,0.3,289,0.001038062,0.7
area_about,1,0.3,17,0.017647059,0.7
about_yards,1,0.3,351,0.000854701,0.7
yards_behind,1,0.3,10,0.03,0.7
church_ford,1,0.3,18,0.016666667,0.7
said_officers,1,0.3,328,0.000914634,0.7
officers_shouted,1,0.3,5,0.06,0.7
shouted_commands,1,0.3,2,0.15,0.7
commands_for,1,0.3,1,0.3,0.7
for_mayes,1,0.3,1092,0.000274725,0.7
mayes_to,1,0.3,3,0.1,0.7
show_his,1,0.3,69,0.004347826,0.7
hands_ford,1,0.3,21,0.014285714,0.7
but_mayes,1,0.3,498,0.00060241,0.7
mayes_pulled,1,0.3,3,0.1,0.7
pulled_a,1,0.3,7,0.042857143,0.7
a_semiautomatic,1,0.3,2406,0.000124688,0.7
semiautomatic_pistol,1,0.3,1,0.3,0.7
pistol_from,1,0.3,2,0.15,0.7
his_waistband,1,0.3,323,0.000928793,0.7
waistband_and,1,0.3,1,0.3,0.7
and_shot,1,0.3,2430,0.000123457,0.7
head_ford,1,0.3,27,0.011111111,0.7
said_dead,1,0.3,328,0.000914634,0.7
dead_flesh,1,0.3,15,0.02,0.7
flesh_is,1,0.3,7,0.042857143,0.7
is_book,1,0.3,1138,0.00026362,0.7
book_one,1,0.3,37,0.008108108,0.7
the_kiera,1,0.3,4856,6.17792E-05,0.7
kiera_hudson,1,0.3,1,0.3,0.7
hudson_series,1,0.3,5,0.06,0.7
series_two,1,0.3,25,0.012,0.7
two_police,1,0.3,120,0.0025,0.7
police_believe,1,0.3,33,0.009090909,0.7
believe_a,1,0.3,34,0.008823529,0.7
of_several,1,0.3,1984,0.00015121,0.7
several_people,1,0.3,33,0.009090909,0.7
several_shootings,1,0.3,33,0.009090909,0.7
shootings_and,1,0.3,4,0.075,0.7
and_killings,1,0.3,2430,0.000123457,0.7
killings_over,1,0.3,3,0.1,0.7
weeks_and,1,0.3,25,0.012,0.7
and_chill,1,0.3,2430,0.000123457,0.7
chill_mann,1,0.3,6,0.05,0.7
mann_we,1,0.3,1,0.3,0.7
we_suck,1,0.3,453,0.000662252,0.7
suck_celebrating,1,0.3,3,0.1,0.7
celebrating_diversity,1,0.3,4,0.075,0.7
diversity_and,1,0.3,1,0.3,0.7
good_works,1,0.3,194,0.001546392,0.7
works_years,1,0.3,22,0.013636364,0.7
of_cuts,1,0.3,1984,0.00015121,0.7
cuts_to,1,0.3,9,0.033333333,0.7
to_substance,1,0.3,2827,0.00010612,0.7
substance_abuse,1,0.3,2,0.15,0.7
abuse_budgets,1,0.3,6,0.05,0.7
budgets_illinois,1,0.3,1,0.3,0.7
illinois_idhs,1,0.3,9,0.033333333,0.7
idhs_now,1,0.3,1,0.3,0.7
now_putting,1,0.3,161,0.001863354,0.7
putting_out,1,0.3,15,0.02,0.7
to_bid,1,0.3,2827,0.00010612,0.7
bid_part,1,0.3,1,0.3,0.7
our_regular,1,0.3,182,0.001648352,0.7
regular_contract,1,0.3,14,0.021428571,0.7
contract_for,1,0.3,12,0.025,0.7
time_nice,1,0.3,212,0.001415094,0.7
nice_i,1,0.3,38,0.007894737,0.7
my_readers,1,0.3,497,0.000603622,0.7
readers_have,1,0.3,3,0.1,0.7
have_young,1,0.3,518,0.000579151,0.7
young_children,1,0.3,25,0.012,0.7
children_did,1,0.3,33,0.009090909,0.7
young_those,1,0.3,25,0.012,0.7
those_under,1,0.3,88,0.003409091,0.7
under_five,1,0.3,29,0.010344828,0.7
five_have,1,0.3,34,0.008823529,0.7
greater_risk,1,0.3,8,0.0375,0.7
of_fire,1,0.3,1984,0.00015121,0.7
fire_related,1,0.3,27,0.011111111,0.7
related_deaths,1,0.3,5,0.06,0.7
deaths_than,1,0.3,5,0.06,0.7
other_children,1,0.3,136,0.002205882,0.7
group_accounts,1,0.3,33,0.009090909,0.7
accounts_for,1,0.3,5,0.06,0.7
for_of,1,0.3,1092,0.000274725,0.7
of_fire-related,1,0.3,1984,0.00015121,0.7
fire-related_deaths,1,0.3,1,0.3,0.7
deaths_the,1,0.3,5,0.06,0.7
highest_population,1,0.3,5,0.06,0.7
population_for,1,0.3,7,0.042857143,0.7
any_age,1,0.3,94,0.003191489,0.7
age_group,1,0.3,21,0.014285714,0.7
group_united,1,0.3,33,0.009090909,0.7
states_fire,1,0.3,21,0.014285714,0.7
fire_administration,1,0.3,27,0.011111111,0.7
source_scary,1,0.3,9,0.033333333,0.7
scary_isn't,1,0.3,4,0.075,0.7
it_omg,1,0.3,936,0.000320513,0.7
haven't_even,1,0.3,20,0.015,0.7
even_heard,1,0.3,108,0.002777778,0.7
back_x3,1,0.3,135,0.002222222,0.7
x3_happy,1,0.3,1,0.3,0.7
friday_here's,1,0.3,36,0.008333333,0.7
here's_personal,1,0.3,8,0.0375,0.7
personal_on-demand,1,0.3,14,0.021428571,0.7
on-demand_custom,1,0.3,1,0.3,0.7
custom_communications,1,0.3,6,0.05,0.7
communications_members,1,0.3,4,0.075,0.7
members_being,1,0.3,17,0.017647059,0.7
being_inducted,1,0.3,98,0.003061224,0.7
inducted_michael,1,0.3,1,0.3,0.7
michael_mike,1,0.3,12,0.025,0.7
mike_d,1,0.3,14,0.021428571,0.7
d_diamond,1,0.3,35,0.008571429,0.7
diamond_vocals,1,0.3,3,0.1,0.7
vocals_adam,1,0.3,6,0.05,0.7
adam_ad-rock,1,0.3,4,0.075,0.7
ad-rock_horovitz,1,0.3,1,0.3,0.7
horovitz_vocals,1,0.3,1,0.3,0.7
and_adam,1,0.3,2430,0.000123457,0.7
adam_mca,1,0.3,4,0.075,0.7
mca_yauch,1,0.3,1,0.3,0.7
yauch_vocals,1,0.3,1,0.3,0.7
vocals_haha,1,0.3,6,0.05,0.7
haha_beer,1,0.3,36,0.008333333,0.7
and_pizza,1,0.3,2430,0.000123457,0.7
best_way,1,0.3,89,0.003370787,0.7
spend_ur,1,0.3,14,0.021428571,0.7
ur_sunday,1,0.3,20,0.015,0.7
sunday_rockin,1,0.3,23,0.013043478,0.7
rockin_out,1,0.3,1,0.3,0.7
parents_in,1,0.3,17,0.017647059,0.7
a_kiss,1,0.3,2406,0.000124688,0.7
kiss_tribute,1,0.3,3,0.1,0.7
tribute_concert,1,0.3,5,0.06,0.7
concert_#cuboulder,1,0.3,6,0.05,0.7
#cuboulder_is,1,0.3,1,0.3,0.7
about_since,1,0.3,351,0.000854701,0.7
student_there,1,0.3,16,0.01875,0.7
there_watched,1,0.3,227,0.001321586,0.7
watched_them,1,0.3,6,0.05,0.7
even_liked,1,0.3,108,0.002777778,0.7
liked_im,1,0.3,8,0.0375,0.7
im_listening,1,0.3,60,0.005,0.7
to_slow,1,0.3,2827,0.00010612,0.7
slow_music,1,0.3,10,0.03,0.7
music_thinkin,1,0.3,35,0.008571429,0.7
thinkin_about,1,0.3,2,0.15,0.7
some_shit,1,0.3,212,0.001415094,0.7
shit_why,1,0.3,20,0.015,0.7
it_another,1,0.3,936,0.000320513,0.7
another_rainout,1,0.3,65,0.004615385,0.7
rainout_whats,1,0.3,1,0.3,0.7
whats_crazy,1,0.3,9,0.033333333,0.7
crazy_you,1,0.3,23,0.013043478,0.7
you_stole,1,0.3,1035,0.000289855,0.7
stole_my,1,0.3,3,0.1,0.7
my_ring,1,0.3,497,0.000603622,0.7
ring_and,1,0.3,5,0.06,0.7
tried_giving,1,0.3,20,0.015,0.7
giving_it,1,0.3,13,0.023076923,0.7
her_yu,1,0.3,216,0.001388889,0.7
yu_have,1,0.3,2,0.15,0.7
nice_pair,1,0.3,38,0.007894737,0.7
of_tits,1,0.3,1984,0.00015121,0.7
tits_x,1,0.3,1,0.3,0.7
x_freedom,1,0.3,6,0.05,0.7
freedom_just,1,0.3,6,0.05,0.7
just_having,1,0.3,290,0.001034483,0.7
little_pillow,1,0.3,73,0.004109589,0.7
pillow_talk,1,0.3,2,0.15,0.7
talk_with,1,0.3,43,0.006976744,0.7
with_twitter,1,0.3,735,0.000408163,0.7
my_kiddo,1,0.3,497,0.000603622,0.7
kiddo_so,1,0.3,1,0.3,0.7
it's_insane,1,0.3,185,0.001621622,0.7
insane_i,1,0.3,3,0.1,0.7
his_laugh,1,0.3,323,0.000928793,0.7
his_cry,1,0.3,323,0.000928793,0.7
cry_really,1,0.3,11,0.027272727,0.7
his_crawl,1,0.3,323,0.000928793,0.7
crawl_i,1,0.3,2,0.15,0.7
the_cute,1,0.3,4856,6.17792E-05,0.7
cute_little,1,0.3,15,0.02,0.7
little_sounds,1,0.3,73,0.004109589,0.7
sounds_he,1,0.3,20,0.015,0.7
he_makes,1,0.3,503,0.000596421,0.7
makes_and,1,0.3,39,0.007692308,0.7
his_crazy-baby,1,0.3,323,0.000928793,0.7
crazy-baby_outbursts,1,0.3,1,0.3,0.7
outbursts_i,1,0.3,1,0.3,0.7
his_odd,1,0.3,323,0.000928793,0.7
odd_sense,1,0.3,6,0.05,0.7
humor_i,1,0.3,4,0.075,0.7
he_head-butts,1,0.3,503,0.000596421,0.7
head-butts_people,1,0.3,1,0.3,0.7
people_softly,1,0.3,175,0.001714286,0.7
show_affection,1,0.3,69,0.004347826,0.7
affection_i,1,0.3,1,0.3,0.7
he_dances,1,0.3,503,0.000596421,0.7
dances_bounces,1,0.3,2,0.15,0.7
bounces_to,1,0.3,1,0.3,0.7
to_music,1,0.3,2827,0.00010612,0.7
love_everything,1,0.3,146,0.002054795,0.7
everything_about,1,0.3,32,0.009375,0.7
about_him,1,0.3,351,0.000854701,0.7
him_especially,1,0.3,116,0.002586207,0.7
especially_since,1,0.3,10,0.03,0.7
since_our,1,0.3,64,0.0046875,0.7
our_biggest,1,0.3,182,0.001648352,0.7
biggest_need,1,0.3,8,0.0375,0.7
need_other,1,0.3,111,0.002702703,0.7
than_scoring,1,0.3,148,0.002027027,0.7
scoring_sg,1,0.3,7,0.042857143,0.7
sg_was,1,0.3,1,0.3,0.7
a_pf,1,0.3,2406,0.000124688,0.7
pf_early,1,0.3,1,0.3,0.7
early_morning,1,0.3,29,0.010344828,0.7
morning_run,1,0.3,33,0.009090909,0.7
run_cole,1,0.3,34,0.008823529,0.7
cole_is,1,0.3,1,0.3,0.7
strong_performance,1,0.3,19,0.015789474,0.7
at_indiana,1,0.3,601,0.000499168,0.7
indiana_on,1,0.3,2,0.15,0.7
he_tied,1,0.3,503,0.000596421,0.7
tied_his,1,0.3,6,0.05,0.7
career_high,1,0.3,13,0.023076923,0.7
high_with,1,0.3,51,0.005882353,0.7
about_friends,1,0.3,351,0.000854701,0.7
members_who,1,0.3,17,0.017647059,0.7
from_dayton,1,0.3,394,0.000761421,0.7
dayton_his,1,0.3,1,0.3,0.7
his_scoring,1,0.3,323,0.000928793,0.7
scoring_has,1,0.3,7,0.042857143,0.7
been_up,1,0.3,161,0.001863354,0.7
his_effort,1,0.3,323,0.000928793,0.7
effort_remains,1,0.3,5,0.06,0.7
remains_steady,1,0.3,6,0.05,0.7
steady_because,1,0.3,3,0.1,0.7
the_controversy,1,0.3,4856,6.17792E-05,0.7
controversy_and,1,0.3,3,0.1,0.7
and_anticipated,1,0.3,2430,0.000123457,0.7
anticipated_vote,1,0.3,1,0.3,0.7
vote_the,1,0.3,16,0.01875,0.7
council_faced,1,0.3,12,0.025,0.7
a_packed,1,0.3,2406,0.000124688,0.7
packed_house,1,0.3,8,0.0375,0.7
house_wednesday,1,0.3,45,0.006666667,0.7
wednesday_night,1,0.3,28,0.010714286,0.7
that_spilled,1,0.3,1112,0.000269784,0.7
spilled_out,1,0.3,2,0.15,0.7
council_chambers,1,0.3,12,0.025,0.7
chambers_throughout,1,0.3,1,0.3,0.7
city_hall,1,0.3,64,0.0046875,0.7
hall_and,1,0.3,9,0.033333333,0.7
the_sidewalks,1,0.3,4856,6.17792E-05,0.7
sidewalks_a,1,0.3,3,0.1,0.7
few_speakers,1,0.3,61,0.004918033,0.7
speakers_said,1,0.3,2,0.15,0.7
they_favored,1,0.3,340,0.000882353,0.7
favored_the,1,0.3,3,0.1,0.7
the_walmart,1,0.3,4856,6.17792E-05,0.7
and_tif,1,0.3,2430,0.000123457,0.7
tif_to,1,0.3,1,0.3,0.7
bring_jobs,1,0.3,20,0.015,0.7
jobs_and,1,0.3,25,0.012,0.7
and_money,1,0.3,2430,0.000123457,0.7
money_into,1,0.3,48,0.00625,0.7
into_ellisville,1,0.3,151,0.001986755,0.7
ellisville_hours,1,0.3,1,0.3,0.7
hours_lunch,1,0.3,35,0.008571429,0.7
lunch_a.m,1,0.3,9,0.033333333,0.7
p.m_monday-friday,1,0.3,35,0.008571429,0.7
monday-friday_dinner,1,0.3,1,0.3,0.7
dinner_p.m,1,0.3,22,0.013636364,0.7
saturday_unfortunately,1,0.3,26,0.011538462,0.7
the_labour,1,0.3,4856,6.17792E-05,0.7
labour_party,1,0.3,3,0.1,0.7
party_are,1,0.3,32,0.009375,0.7
are_incapable,1,0.3,531,0.000564972,0.7
incapable_of,1,0.3,1,0.3,0.7
thinking_up,1,0.3,22,0.013636364,0.7
up_anything,1,0.3,301,0.000996678,0.7
else_and,1,0.3,27,0.011111111,0.7
so_democracy,1,0.3,387,0.000775194,0.7
democracy_will,1,0.3,1,0.3,0.7
will_essentially,1,0.3,318,0.000943396,0.7
essentially_be,1,0.3,1,0.3,0.7
choice_between,1,0.3,10,0.03,0.7
between_party,1,0.3,34,0.008823529,0.7
party_a,1,0.3,32,0.009375,0.7
a_blue,1,0.3,2406,0.000124688,0.7
blue_policy,1,0.3,11,0.027272727,0.7
policy_is,1,0.3,12,0.025,0.7
people_poor,1,0.3,175,0.001714286,0.7
poor_quickly,1,0.3,12,0.025,0.7
it_over,1,0.3,936,0.000320513,0.7
with_not,1,0.3,735,0.000408163,0.7
economy_will,1,0.3,10,0.03,0.7
will_recover,1,0.3,318,0.000943396,0.7
recover_after,1,0.3,2,0.15,0.7
after_but,1,0.3,109,0.002752294,0.7
we_jolly,1,0.3,453,0.000662252,0.7
jolly_well,1,0.3,1,0.3,0.7
well_hope,1,0.3,125,0.0024,0.7
hope_so,1,0.3,58,0.005172414,0.7
so_party,1,0.3,387,0.000775194,0.7
party_b,1,0.3,32,0.009375,0.7
b_red,1,0.3,15,0.02,0.7
red_gradual,1,0.3,27,0.011111111,0.7
gradual_poverty,1,0.3,1,0.3,0.7
poverty_because,1,0.3,1,0.3,0.7
we_arent,1,0.3,453,0.000662252,0.7
arent_accepting,1,0.3,6,0.05,0.7
accepting_fault,1,0.3,4,0.075,0.7
do_after,1,0.3,243,0.001234568,0.7
and_party,1,0.3,2430,0.000123457,0.7
party_c,1,0.3,32,0.009375,0.7
c_yellow,1,0.3,16,0.01875,0.7
yellow_no,1,0.3,5,0.06,0.7
no_policy,1,0.3,201,0.001492537,0.7
policy_on,1,0.3,12,0.025,0.7
on_anything,1,0.3,869,0.000345224,0.7
anything_the,1,0.3,34,0.008823529,0.7
opposition_chose,1,0.3,2,0.15,0.7
chose_austerity,1,0.3,11,0.027272727,0.7
austerity_measures,1,0.3,3,0.1,0.7
measures_because,1,0.3,2,0.15,0.7
believed_that,1,0.3,6,0.05,0.7
markets_would,1,0.3,8,0.0375,0.7
would_dive,1,0.3,178,0.001685393,0.7
dive_if,1,0.3,3,0.1,0.7
else_we,1,0.3,27,0.011111111,0.7
done_austerity,1,0.3,42,0.007142857,0.7
austerity_for,1,0.3,3,0.1,0.7
markets_have,1,0.3,8,0.0375,0.7
response_is,1,0.3,9,0.033333333,0.7
is_close,1,0.3,1138,0.00026362,0.7
close_companies,1,0.3,23,0.013043478,0.7
give_ever,1,0.3,47,0.006382979,0.7
ever_increasing,1,0.3,37,0.008108108,0.7
increasing_bonuses,1,0.3,2,0.15,0.7
bonuses_to,1,0.3,3,0.1,0.7
the_already,1,0.3,4856,6.17792E-05,0.7
already_insanely,1,0.3,27,0.011111111,0.7
insanely_wealthy,1,0.3,1,0.3,0.7
wealthy_bored,1,0.3,4,0.075,0.7
bored_#needsomeexcitementplease,1,0.3,11,0.027272727,0.7
#needsomeexcitementplease_remember,1,0.3,1,0.3,0.7
the_drawings,1,0.3,4856,6.17792E-05,0.7
drawings_in,1,0.3,2,0.15,0.7
today_josh,1,0.3,100,0.003,0.7
josh_hamilton,1,0.3,1,0.3,0.7
hamilton_is,1,0.3,6,0.05,0.7
monster_#rangers,1,0.3,5,0.06,0.7
#rangers_what,1,0.3,1,0.3,0.7
great_story,1,0.3,106,0.002830189,0.7
story_one,1,0.3,46,0.006521739,0.7
best_performances,1,0.3,89,0.003370787,0.7
performances_in,1,0.3,4,0.075,0.7
in_#mlb,1,0.3,1587,0.000189036,0.7
#mlb_history,1,0.3,1,0.3,0.7
history_sounds,1,0.3,19,0.015789474,0.7
sounds_perfectly,1,0.3,20,0.015,0.7
perfectly_reasonable,1,0.3,6,0.05,0.7
reasonable_to,1,0.3,5,0.06,0.7
me_thats,1,0.3,337,0.000890208,0.7
good_ur,1,0.3,194,0.001546392,0.7
back_james,1,0.3,135,0.002222222,0.7
james_hip,1,0.3,15,0.02,0.7
hip_me,1,0.3,2,0.15,0.7
me_sick,1,0.3,337,0.000890208,0.7
sick_we're,1,0.3,7,0.042857143,0.7
mess_lol,1,0.3,5,0.06,0.7
i_predict,1,0.3,1571,0.000190961,0.7
predict_you'll,1,0.3,1,0.3,0.7
be_all,1,0.3,527,0.00056926,0.7
me_it'll,1,0.3,337,0.000890208,0.7
short_wait,1,0.3,26,0.011538462,0.7
what's_cooking,1,0.3,30,0.01,0.7
cooking_tiddly,1,0.3,7,0.042857143,0.7
tiddly_inks,1,0.3,1,0.3,0.7
inks_has,1,0.3,3,0.1,0.7
has_graciously,1,0.3,245,0.00122449,0.7
graciously_offered,1,0.3,1,0.3,0.7
offered_a,1,0.3,6,0.05,0.7
gift_voucher,1,0.3,7,0.042857143,0.7
voucher_for,1,0.3,2,0.15,0.7
their_on-line,1,0.3,204,0.001470588,0.7
on-line_shop,1,0.3,2,0.15,0.7
shop_as,1,0.3,14,0.021428571,0.7
our_prize,1,0.3,182,0.001648352,0.7
prize_this,1,0.3,3,0.1,0.7
month_yep,1,0.3,38,0.007894737,0.7
yep_it,1,0.3,6,0.05,0.7
having_as,1,0.3,50,0.006,0.7
fun_as,1,0.3,42,0.007142857,0.7
can_sew,1,0.3,225,0.001333333,0.7
sew_heat,1,0.3,2,0.15,0.7
heat_packs,1,0.3,10,0.03,0.7
packs_for,1,0.3,2,0.15,0.7
for_callum,1,0.3,1092,0.000274725,0.7
callum_and,1,0.3,1,0.3,0.7
and_dale,1,0.3,2430,0.000123457,0.7
dale_done,1,0.3,2,0.15,0.7
done_chicago,1,0.3,42,0.007142857,0.7
chicago_craft,1,0.3,12,0.025,0.7
beer_week,1,0.3,26,0.011538462,0.7
week_is,1,0.3,73,0.004109589,0.7
be_nuts,1,0.3,527,0.00056926,0.7
nuts_in,1,0.3,2,0.15,0.7
in_logan,1,0.3,1587,0.000189036,0.7
logan_square,1,0.3,1,0.3,0.7
highest_paid,1,0.3,5,0.06,0.7
paid_player,1,0.3,16,0.01875,0.7
player_on,1,0.3,28,0.010714286,0.7
and_you're,1,0.3,2430,0.000123457,0.7
star_player,1,0.3,18,0.016666667,0.7
player_they've,1,0.3,28,0.010714286,0.7
they've_got,1,0.3,4,0.075,0.7
got_blame,1,0.3,104,0.002884615,0.7
blame_somebody,1,0.3,4,0.075,0.7
somebody_hamilton,1,0.3,9,0.033333333,0.7
hamilton_said,1,0.3,6,0.05,0.7
i_hadn't,1,0.3,1571,0.000190961,0.7
hadn't_been,1,0.3,2,0.15,0.7
been_anything,1,0.3,161,0.001863354,0.7
anything_but,1,0.3,34,0.008823529,0.7
but_respectful,1,0.3,498,0.00060241,0.7
respectful_to,1,0.3,1,0.3,0.7
that_organization,1,0.3,1112,0.000269784,0.7
organization_and,1,0.3,6,0.05,0.7
done_everything,1,0.3,42,0.007142857,0.7
everything_possible,1,0.3,32,0.009375,0.7
possible_to,1,0.3,17,0.017647059,0.7
do_positive,1,0.3,243,0.001234568,0.7
things_then,1,0.3,83,0.003614458,0.7
then_look,1,0.3,137,0.002189781,0.7
career_look,1,0.3,13,0.023076923,0.7
the_coaches,1,0.3,4856,6.17792E-05,0.7
coaches_talk,1,0.3,3,0.1,0.7
to_rick,1,0.3,2827,0.00010612,0.7
rick_carlisle,1,0.3,6,0.05,0.7
carlisle_talk,1,0.3,1,0.3,0.7
to_larry,1,0.3,2827,0.00010612,0.7
larry_brown,1,0.3,5,0.06,0.7
brown_talked,1,0.3,12,0.025,0.7
to_flip,1,0.3,2827,0.00010612,0.7
flip_saunders,1,0.3,2,0.15,0.7
saunders_doug,1,0.3,1,0.3,0.7
doug_collins,1,0.3,5,0.06,0.7
collins_not,1,0.3,3,0.1,0.7
one_person,1,0.3,270,0.001111111,0.7
person_came,1,0.3,36,0.008333333,0.7
and_actually,1,0.3,2430,0.000123457,0.7
actually_threatened,1,0.3,30,0.01,0.7
threatened_me,1,0.3,4,0.075,0.7
that_feeling,1,0.3,1112,0.000269784,0.7
feeling_was,1,0.3,22,0.013636364,0.7
period_when,1,0.3,9,0.033333333,0.7
home_because,1,0.3,75,0.004,0.7
was_scared,1,0.3,638,0.000470219,0.7
of_retaliation,1,0.3,1984,0.00015121,0.7
retaliation_scared,1,0.3,2,0.15,0.7
the_unknown,1,0.3,4856,6.17792E-05,0.7
unknown_nothing,1,0.3,2,0.15,0.7
nothing_with,1,0.3,41,0.007317073,0.7
a_youneek,1,0.3,2406,0.000124688,0.7
youneek_spelling,1,0.3,1,0.3,0.7
spelling_a,1,0.3,2,0.15,0.7
a_relaxed,1,0.3,2406,0.000124688,0.7
relaxed_and,1,0.3,2,0.15,0.7
and_smiling,1,0.3,2430,0.000123457,0.7
smiling_pat,1,0.3,2,0.15,0.7
pat_summitt,1,0.3,11,0.027272727,0.7
summitt_said,1,0.3,1,0.3,0.7
great_ride,1,0.3,106,0.002830189,0.7
ride_and,1,0.3,13,0.023076923,0.7
right_time,1,0.3,113,0.002654867,0.7
step_down,1,0.3,7,0.042857143,0.7
down_after,1,0.3,106,0.002830189,0.7
after_coaching,1,0.3,109,0.002752294,0.7
coaching_the,1,0.3,5,0.06,0.7
the_tennessee,1,0.3,4856,6.17792E-05,0.7
tennessee_lady,1,0.3,5,0.06,0.7
lady_vols,1,0.3,9,0.033333333,0.7
vols_for,1,0.3,1,0.3,0.7
for_nearly,1,0.3,1092,0.000274725,0.7
nearly_four,1,0.3,20,0.015,0.7
four_decades,1,0.3,36,0.008333333,0.7
decades_former,1,0.3,6,0.05,0.7
former_indianapolis,1,0.3,24,0.0125,0.7
indianapolis_colts,1,0.3,3,0.1,0.7
colts_gm,1,0.3,2,0.15,0.7
gm_chris,1,0.3,3,0.1,0.7
chris_polian,1,0.3,7,0.042857143,0.7
polian_heading,1,0.3,1,0.3,0.7
atlanta_falcons,1,0.3,11,0.027272727,0.7
falcons_fan,1,0.3,1,0.3,0.7
fan_reaction,1,0.3,17,0.017647059,0.7
reaction_yahoo,1,0.3,4,0.075,0.7
yahoo_sports,1,0.3,2,0.15,0.7
sports_the,1,0.3,14,0.021428571,0.7
the_cincinnati,1,0.3,4856,6.17792E-05,0.7
cincinnati_reds,1,0.3,4,0.075,0.7
reds_batting,1,0.3,1,0.3,0.7
batting_as,1,0.3,1,0.3,0.7
had_six,1,0.3,226,0.001327434,0.7
six_regulars,1,0.3,20,0.015,0.7
regulars_hitting,1,0.3,1,0.3,0.7
hitting_at,1,0.3,12,0.025,0.7
that_level,1,0.3,1112,0.000269784,0.7
or_below,1,0.3,294,0.001020408,0.7
below_tuesday,1,0.3,13,0.023076923,0.7
when_their,1,0.3,271,0.001107011,0.7
their_three-game,1,0.3,204,0.001470588,0.7
three-game_series,1,0.3,1,0.3,0.7
series_with,1,0.3,25,0.012,0.7
cardinals_opened,1,0.3,4,0.075,0.7
opened_here,1,0.3,10,0.03,0.7
cardinals_had,1,0.3,4,0.075,0.7
couple_but,1,0.3,26,0.011538462,0.7
those_was,1,0.3,88,0.003409091,0.7
was_third-place,1,0.3,638,0.000470219,0.7
third-place_hitter,1,0.3,1,0.3,0.7
hitter_matt,1,0.3,3,0.1,0.7
matt_holliday,1,0.3,6,0.05,0.7
holliday_who,1,0.3,1,0.3,0.7
entered_wednesday's,1,0.3,7,0.042857143,0.7
wednesday's_game,1,0.3,4,0.075,0.7
a_average,1,0.3,2406,0.000124688,0.7
average_but,1,0.3,14,0.021428571,0.7
but_had,1,0.3,498,0.00060241,0.7
had_had,1,0.3,226,0.001327434,0.7
no_fewer,1,0.3,201,0.001492537,0.7
six_line-drive,1,0.3,20,0.015,0.7
line-drive_outs,1,0.3,1,0.3,0.7
outs_to,1,0.3,3,0.1,0.7
the_outfield,1,0.3,4856,6.17792E-05,0.7
outfield_in,1,0.3,1,0.3,0.7
week_including,1,0.3,73,0.004109589,0.7
rocket_that,1,0.3,3,0.1,0.7
almost_undressed,1,0.3,28,0.010714286,0.7
undressed_cincinnati,1,0.3,1,0.3,0.7
cincinnati_left,1,0.3,4,0.075,0.7
left_fielder,1,0.3,37,0.008108108,0.7
fielder_ryan,1,0.3,3,0.1,0.7
ryan_ludwick,1,0.3,2,0.15,0.7
ludwick_on,1,0.3,1,0.3,0.7
tuesday_i,1,0.3,28,0.010714286,0.7
am_tired,1,0.3,97,0.003092784,0.7
of_seeing,1,0.3,1984,0.00015121,0.7
seeing_everyone,1,0.3,14,0.021428571,0.7
everyone_with,1,0.3,56,0.005357143,0.7
their_couples,1,0.3,204,0.001470588,0.7
couples_that's,1,0.3,3,0.1,0.7
that's_nice,1,0.3,66,0.004545455,0.7
nice_____,1,0.3,38,0.007894737,
_____about,1,0.3,,,
a_legend,1,0.3,2406,0.000124688,0.7
legend_and,1,0.3,8,0.0375,0.7
and_lucille,1,0.3,2430,0.000123457,0.7
lucille_perform,1,0.3,1,0.3,0.7
perform_looking,1,0.3,6,0.05,0.7
to_bb,1,0.3,2827,0.00010612,0.7
bb_king,1,0.3,1,0.3,0.7
king_sure,1,0.3,9,0.033333333,0.7
sure_it'sa,1,0.3,63,0.004761905,0.7
it'sa_set,1,0.3,1,0.3,0.7
set_and,1,0.3,41,0.007317073,0.7
wedding_lol,1,0.3,7,0.042857143,0.7
lol_all,1,0.3,79,0.003797468,0.7
all_you'd,1,0.3,340,0.000882353,0.7
you'd_need,1,0.3,7,0.042857143,0.7
is_wear,1,0.3,1138,0.00026362,0.7
wear_something,1,0.3,10,0.03,0.7
something_blue,1,0.3,59,0.005084746,0.7
blue_and,1,0.3,11,0.027272727,0.7
and_you'd,1,0.3,2430,0.000123457,0.7
all_covered,1,0.3,340,0.000882353,0.7
covered_id,1,0.3,10,0.03,0.7
love_traveling,1,0.3,146,0.002054795,0.7
traveling_to,1,0.3,3,0.1,0.7
to_strange,1,0.3,2827,0.00010612,0.7
strange_lands,1,0.3,3,0.1,0.7
lands_zoey,1,0.3,2,0.15,0.7
zoey_tho,1,0.3,1,0.3,0.7
tho_is,1,0.3,5,0.06,0.7
an_american,1,0.3,289,0.001038062,0.7
american_snob,1,0.3,29,0.010344828,0.7
snob_i,1,0.3,2,0.15,0.7
read_these,1,0.3,35,0.008571429,0.7
these_two,1,0.3,76,0.003947368,0.7
two_book,1,0.3,120,0.0025,0.7
book_but,1,0.3,37,0.008108108,0.7
but_rather,1,0.3,498,0.00060241,0.7
rather_listened,1,0.3,14,0.021428571,0.7
listened_to,1,0.3,1,0.3,0.7
do_audio,1,0.3,243,0.001234568,0.7
audio_book,1,0.3,1,0.3,0.7
minute_commute,1,0.3,10,0.03,0.7
commute_to,1,0.3,2,0.15,0.7
