"word","p1","p1_estimate","p2","p2_estimate","p3","p3_estimate"
"miro","bellini",0.3,"the",0.03345237,"to",0.01947484
"bellini","from",0.3,"the",0.03358225,"to",0.01955046
"must-hang-out","beer",0.3,"the",0.0334606,"to",0.01947964
"deluxe","and",0.3,"the",0.03427161,"to",0.01995178
"delmont","and",0.3,"the",0.03427161,"to",0.01995178
"onlookers","and",0.3,"the",0.03427161,"to",0.01995178
"drawbacks","apple",0.3,"the",0.03345434,"to",0.01947599
"8-gigabyte","library",0.3,"the",0.03345467,"to",0.01947618
"gigabytes","of",0.3,"the",0.03411819,"to",0.01986246
"pose","with",0.3,"the",0.03369577,"to",0.01961654
"ifbb","pro",0.3,"the",0.03345401,"to",0.0194758
"reville","progression",0.3,"the",0.03345237,"to",0.01947484
"progression","and",0.3,"the",0.03427161,"to",0.01995178
"self-identified","veterans",0.3,"the",0.03345434,"to",0.01947599
"supervisor","for",0.3,"the",0.03381544,"to",0.01968621
"#mytype","same",0.3,"the",0.03347609,"to",0.01948865
"freshly-sprung-from-prison","hoskins",0.3,"the",0.0334527,"to",0.01947503
"underworld","seriously",0.3,"the",0.03345599,"to",0.01947695
"depreciated","as",0.3,"the",0.0336148,"to",0.0195694
"reflected","in",0.3,"the",0.03398278,"to",0.01978363
"chauffeuring","an",0.3,"the",0.03354745,"to",0.0195302
"upscale","hooker",0.3,"the",0.03345237,"to",0.01947484
"hooker","cathy",0.3,"the",0.03345237,"to",0.01947484
"cathy","tyson",0.3,"the",0.0334527,"to",0.01947503
"drivee","develop",0.3,"the",0.03345368,"to",0.01947561
"pre-internet","era",0.3,"the",0.03345368,"to",0.01947561
"porn","remember",0.3,"the",0.03346027,"to",0.01947944
"vhs","tapes",0.3,"the",0.0334527,"to",0.01947503
"effortlessly","glides",0.3,"the",0.03345237,"to",0.01947484
"glides","from",0.3,"the",0.03358225,"to",0.01955046
"depressing","with",0.3,"the",0.03369577,"to",0.01961654
"caine","as",0.3,"the",0.0336148,"to",0.0195694
"deceptively","charming",0.3,"the",0.03345237,"to",0.01947484
"charming","mob",0.3,"the",0.0334527,"to",0.01947503
"nominated","for",0.3,"the",0.03381544,"to",0.01968621
"alfredo","aceves",0.3,"the",0.03345237,"to",0.01947484
"aceves","and",0.3,"the",0.03427161,"to",0.01995178
"melancon","are",0.3,"the",0.03362777,"to",0.01957695
"sinners","etc",0.3,"the",0.03345566,"to",0.01947676
"wickedness","of",0.3,"the",0.03411819,"to",0.01986246
"unrighteousness","instead",0.3,"the",0.03345862,"to",0.01947848
"chewing","on",0.3,"the",0.03374059,"to",0.01964263
"stovetop","using",0.3,"the",0.03346159,"to",0.01948021
"pam","and",0.3,"the",0.03427161,"to",0.01995178
"flipping","once",0.3,"the",0.03346653,"to",0.01948309
"colombia","huge",0.3,"the",0.03345698,"to",0.01947753
"grass-fed","beef",0.3,"the",0.03345368,"to",0.01947561
"liver","from",0.3,"the",0.03358225,"to",0.01955046
"nutrition","density",0.3,"the",0.0334527,"to",0.01947503
"cs","and",0.3,"the",0.03427161,"to",0.01995178
"needa","get",0.3,"the",0.03351867,"to",0.01951344
"#thingsinmylifethatarepriceless","the",0.3,"to",0.02045203,"and",0.01757992
"shocking","prob",0.3,"the",0.03345303,"to",0.01947523
"m-f","had",0.3,"the",0.0335266,"to",0.01951806
"dems","plural",0.3,"the",0.03345237,"to",0.01947484
"plural","rt",0.3,"the",0.03348565,"to",0.01949422
"mccain-feingold","was",0.3,"the",0.0336634,"to",0.0195977
"touted","by",0.3,"the",0.03354778,"to",0.01953039
"bipartisan","but",0.3,"the",0.03361679,"to",0.01957056
"wyden-ryan","is",0.3,"the",0.03383092,"to",0.01969522
"kappa","sig",0.3,"the",0.03345237,"to",0.01947484
"sig","brother",0.3,"the",0.03345862,"to",0.01947848
"tuck","me",0.3,"the",0.03356335,"to",0.01953945
"byass","house",0.3,"the",0.03346686,"to",0.01948328
"tio","pepe",0.3,"the",0.03345237,"to",0.01947484
"pepe","fino",0.3,"the",0.0334527,"to",0.01947503
"deserves","its",0.3,"the",0.03351735,"to",0.01951267
"delivers","star",0.3,"the",0.03345797,"to",0.0194781
"robust","flavors",0.3,"the",0.03345303,"to",0.01947523
"tremendous","clarity",0.3,"the",0.03345237,"to",0.01947484
"clarity","and",0.3,"the",0.03427161,"to",0.01995178
"freshness","to",0.3,"the",0.03440934,"and",0.01721884
"driftwood","hazelnut",0.3,"the",0.03345237,"to",0.01947484
"hazelnut","skin",0.3,"the",0.03345434,"to",0.01947599
"nori","mulled",0.3,"the",0.03345237,"to",0.01947484
"mulled","citrus",0.3,"the",0.03345237,"to",0.01947484
"citrus","peel",0.3,"the",0.03345303,"to",0.01947523
"chalky","edge",0.3,"the",0.03345467,"to",0.01947618
"bonus","since",0.3,"the",0.03347312,"to",0.01948692
"importer","san",0.3,"the",0.03346027,"to",0.01947944
"fulton","business",0.3,"the",0.03346818,"to",0.01948405
"teamtish.blogspot.com","fulton-business-improvement-district.html",0.3,"the",0.03345237,"to",0.01947484
"fulton-business-improvement-district.html","cinema",0.3,"the",0.0334527,"to",0.01947503
"testimonial","that",0.3,"the",0.03382217,"to",0.01969013
"wizard","it's",0.3,"the",0.03351305,"to",0.01951017
"convention","the",0.3,"to",0.02045203,"and",0.01757992
"marshmallow","man",0.3,"the",0.03347246,"to",0.01948654
"riders","gearing",0.3,"the",0.03345237,"to",0.01947484
"gearing","up",0.3,"the",0.03355142,"to",0.01953251
"monaco","said",0.3,"the",0.03356037,"to",0.01953772
"matchup","game",0.3,"the",0.03347609,"to",0.01948865
"guesswork","wondering",0.3,"the",0.03345467,"to",0.01947618
"dictatorships","is",0.3,"the",0.03383092,"to",0.01969522
"blatant","in",0.3,"the",0.03398278,"to",0.01978363
"fidel","castro",0.3,"the",0.03345237,"to",0.01947484
"castro","as",0.3,"the",0.0336148,"to",0.0195694
"audrey","margaret",0.3,"the",0.03345237,"to",0.01947484
"margaret","cardillo",0.3,"the",0.03345237,"to",0.01947484
"cardillo","illustrated",0.3,"the",0.0334527,"to",0.01947503
"denos","harpercollins",0.3,"the",0.03345237,"to",0.01947484
"harpercollins","pages",0.3,"the",0.03345533,"to",0.01947657
"bull-shit","that's",0.3,"the",0.03347378,"to",0.01948731
"partnering","and",0.3,"the",0.03427161,"to",0.01995178
"possessiveness","because",0.3,"the",0.0334939,"to",0.01949902
"restriction","of",0.3,"the",0.03411819,"to",0.01986246
"restricting","the",0.3,"to",0.02045203,"and",0.01757992
"projecting","our",0.3,"the",0.03351206,"to",0.01950959
"archivist","call",0.3,"the",0.03346851,"to",0.01948424
"den","and",0.3,"the",0.03427161,"to",0.01995178
"tactic","works",0.3,"the",0.03345928,"to",0.01947887
"eddie","royal",0.3,"the",0.033455,"to",0.01947638
"pickup","will",0.3,"the",0.03355705,"to",0.01953579
"tint","option",0.3,"the",0.033455,"to",0.01947638
"carbo-load","leading",0.3,"the",0.033455,"to",0.01947638
"replenish","spent",0.3,"the",0.03345994,"to",0.01947925
"carbohydrate","supplies",0.3,"the",0.0334527,"to",0.01947503
"ideally","within",0.3,"the",0.03345797,"to",0.0194781
"30minutes","of",0.3,"the",0.03411819,"to",0.01986246
"completion","westgate",0.3,"the",0.03345237,"to",0.01947484
"westgate","for",0.3,"the",0.03381544,"to",0.01968621
"celebratin","just",0.3,"the",0.03354778,"to",0.01953039
"#chichat","topic",0.3,"the",0.0334527,"to",0.01947503
"chirish","style",0.3,"the",0.03345566,"to",0.01947676
"mason-style","dump",0.3,"the",0.03345237,"to",0.01947484
"dump","truck",0.3,"the",0.03345401,"to",0.0194758
"leaf","vacuum",0.3,"the",0.03345237,"to",0.01947484
"vacuum","both",0.3,"the",0.03346686,"to",0.01948328
"playful","i",0.3,"the",0.03397734,"to",0.01978047
"grown-up","and",0.3,"the",0.03427161,"to",0.01995178
"moody","well",0.3,"the",0.03349324,"to",0.01949864
"mailman","or",0.3,"the",0.03354911,"to",0.01953116
"enthusiast","in",0.3,"the",0.03398278,"to",0.01978363
"lest","he",0.3,"the",0.03361845,"to",0.01957153
"invites","me",0.3,"the",0.03356335,"to",0.01953945
"sipping","tea",0.3,"the",0.03345533,"to",0.01947657
"desires","of",0.3,"the",0.03411819,"to",0.01986246
"determines","if",0.3,"the",0.03354447,"to",0.01952846
"loveland","coach",0.3,"the",0.03345895,"to",0.01947868
"evacuation","of",0.3,"the",0.03411819,"to",0.01986246
"keansburg","and",0.3,"the",0.03427161,"to",0.01995178
"monmouth","beach",0.3,"the",0.03345698,"to",0.01947753
"deceit","is",0.3,"the",0.03383092,"to",0.01969522
"rimshot","when",0.3,"the",0.03354149,"to",0.01952673
"ba-dum","pssht",0.3,"the",0.03345237,"to",0.01947484
"pssht","factor",0.3,"the",0.03345335,"to",0.01947542
"alterations","but",0.3,"the",0.03361679,"to",0.01957056
"hem","can",0.3,"the",0.03352627,"to",0.01951787
"specialty","stores",0.3,"the",0.03345434,"to",0.01947599
"namely","weddings",0.3,"the",0.0334527,"to",0.01947503
"leesa","rt",0.3,"the",0.03348565,"to",0.01949422
"exposing","as",0.3,"the",0.0336148,"to",0.0195694
"hearted","scum",0.3,"the",0.03345237,"to",0.01947484
"scum","bag",0.3,"the",0.03345368,"to",0.01947561
"clutch","at",0.3,"the",0.03365107,"to",0.01959052
"straws","what's",0.3,"the",0.03346192,"to",0.0194804
"aziz","was",0.3,"the",0.0336634,"to",0.0195977
"mullin","telling",0.3,"the",0.033455,"to",0.01947638
"rosary","classic",0.3,"the",0.03345335,"to",0.01947542
"midtown","west",0.3,"the",0.03345961,"to",0.01947906
"trap","omg",0.3,"the",0.03345731,"to",0.01947772
"charwood","st",0.3,"the",0.03346323,"to",0.01948117
"mural","move",0.3,"the",0.03346093,"to",0.01947983
"ukip","bombed",0.3,"the",0.03345237,"to",0.01947484
"bombed","again",0.3,"the",0.03346982,"to",0.01948501
"parliamentary","elections",0.3,"the",0.03345434,"to",0.01947599
"convert","that",0.3,"the",0.03382217,"to",0.01969013
"mayoral","candidate",0.3,"the",0.033455,"to",0.01947638
"muster","of",0.3,"the",0.03411819,"to",0.01986246
"hanauer","knew",0.3,"the",0.03345895,"to",0.01947868
"launching","such",0.3,"the",0.03346719,"to",0.01948347
"naive","but",0.3,"the",0.03361679,"to",0.01957056
"timing","proved",0.3,"the",0.03345368,"to",0.01947561
"fathers","and",0.3,"the",0.03427161,"to",0.01995178
"incentives","or",0.3,"the",0.03354911,"to",0.01953116
"capacities","is",0.3,"the",0.03383092,"to",0.01969522
"narcissism","men",0.3,"the",0.03345862,"to",0.01947848
"inanimate","objects",0.3,"the",0.03345237,"to",0.01947484
"objects","we",0.3,"the",0.03360184,"to",0.01956186
"sperm","donors",0.3,"the",0.0334527,"to",0.01947503
"wallets","and",0.3,"the",0.03427161,"to",0.01995178
"decides","to",0.3,"the",0.03440934,"and",0.01721884
"gifted","and",0.3,"the",0.03427161,"to",0.01995178
"poppin","last",0.3,"the",0.03349984,"to",0.01950248
"homeland","security",0.3,"the",0.03345434,"to",0.01947599
"awww","thanks",0.3,"the",0.03348235,"to",0.0194923
"mixtape","there",0.3,"the",0.03352694,"to",0.01951825
"harmful","way",0.3,"the",0.03349621,"to",0.01950037
"bi-monthly","demo",0.3,"the",0.0334527,"to",0.01947503
"#vc","pitch",0.3,"the",0.03345335,"to",0.01947542
"#sf","the",0.3,"to",0.02045203,"and",0.01757992
"haley","van",0.3,"the",0.033455,"to",0.01947638
"noord","wishing",0.3,"the",0.0334527,"to",0.01947503
"lacks","stafford's",0.3,"the",0.03345237,"to",0.01947484
"stafford's","swagger",0.3,"the",0.0334527,"to",0.01947503
"gaudy","numbers",0.3,"the",0.03345434,"to",0.01947599
"penalties","in",0.3,"the",0.03398278,"to",0.01978363
"coincidental","that",0.3,"the",0.03382217,"to",0.01969013
"groin","injury",0.3,"the",0.0334527,"to",0.01947503
"shelved","him",0.3,"the",0.03349027,"to",0.01949691
"marshall","omg",0.3,"the",0.03345731,"to",0.01947772
"b-day","best",0.3,"the",0.03348136,"to",0.01949172
"sombrero","#cincodemayo",0.3,"the",0.03345237,"to",0.01947484
"#cincodemayo","rt",0.3,"the",0.03348565,"to",0.01949422
"re-election","campaign",0.3,"the",0.033455,"to",0.01947638
"hosting","a",0.3,"the",0.03426332,"to",0.01994695
"vcu","may",0.3,"the",0.03347444,"to",0.01948769
"mcleish","he",0.3,"the",0.03361845,"to",0.01957153
"hughton","and",0.3,"the",0.03427161,"to",0.01995178
"mediocrity","said",0.3,"the",0.03356037,"to",0.01953772
"wobser","executive",0.3,"the",0.03345467,"to",0.01947618
"commentators","what",0.3,"the",0.03355242,"to",0.01953309
"follies","#ff",0.3,"the",0.033455,"to",0.01947638
"intensely","built",0.3,"the",0.03345533,"to",0.01947657
"pigeon","frequents",0.3,"the",0.03345237,"to",0.01947484
"frequents","the",0.3,"to",0.02045203,"and",0.01757992
"jungles","and",0.3,"the",0.03427161,"to",0.01995178
"noisy","clapping",0.3,"the",0.03345237,"to",0.01947484
"clapping","sound",0.3,"the",0.03345599,"to",0.01947695
"purged","polytypic",0.3,"the",0.03345237,"to",0.01947484
"polytypic","length",0.3,"the",0.03345368,"to",0.01947561
"cm","invasive",0.3,"the",0.03345237,"to",0.01947484
"invasive","lobular",0.3,"the",0.03345237,"to",0.01947484
"lobular","carcinoma",0.3,"the",0.03345237,"to",0.01947484
"carcinoma","hey",0.3,"the",0.03345928,"to",0.01947887
"superbetter","we'd",0.3,"the",0.0334527,"to",0.01947503
"wellness","and",0.3,"the",0.03427161,"to",0.01995178
"recommended","by",0.3,"the",0.03354778,"to",0.01953039
"attendees","of",0.3,"the",0.03411819,"to",0.01986246
"cae","mabon",0.3,"the",0.03345237,"to",0.01947484
"mabon","in",0.3,"the",0.03398278,"to",0.01978363
"devon","harris",0.3,"the",0.03345237,"to",0.01947484
"harris","could",0.3,"the",0.03348862,"to",0.01949595
"long-shining","waters",0.3,"the",0.0334527,"to",0.01947503
"danielle","sosin",0.3,"the",0.03345237,"to",0.01947484
"sosin","romney's",0.3,"the",0.03345237,"to",0.01947484
"romney's","comment",0.3,"the",0.03345533,"to",0.01947657
"risky","move",0.3,"the",0.03346093,"to",0.01947983
"bin","laden",0.3,"the",0.03345237,"to",0.01947484
"laden","raid",0.3,"the",0.03345237,"to",0.01947484
"raid","went",0.3,"the",0.03346653,"to",0.01948309
"disastrously","wrong",0.3,"the",0.03345797,"to",0.0194781
"first-term","president",0.3,"the",0.03346225,"to",0.01948059
"rescued","and",0.3,"the",0.03427161,"to",0.01995178
"contributed","heavily",0.3,"the",0.03345303,"to",0.01947523
"carter's","reelection",0.3,"the",0.03345237,"to",0.01947484
"reelection","defeat",0.3,"the",0.03345303,"to",0.01947523
"okeefe","encouraged",0.3,"the",0.03345368,"to",0.01947561
"surreptitious","investigations",0.3,"the",0.03345237,"to",0.01947484
"investigations","telling",0.3,"the",0.033455,"to",0.01947638
"inspiring","people",0.3,"the",0.03350975,"to",0.01950825
"whannu","chill",0.3,"the",0.03345401,"to",0.0194758
"pyramid","by",0.3,"the",0.03354778,"to",0.01953039
"riordan","hyperion",0.3,"the",0.0334527,"to",0.01947503
"10-up","egyptology",0.3,"the",0.03345237,"to",0.01947484
"egyptology","propels",0.3,"the",0.03345237,"to",0.01947484
"propels","the",0.3,"to",0.02045203,"and",0.01757992
"truths","historical",0.3,"the",0.0334527,"to",0.01947503
"familial","getting",0.3,"the",0.03346884,"to",0.01948443
"transcribing","bill",0.3,"the",0.03345632,"to",0.01947714
"enroute","with",0.3,"the",0.03369577,"to",0.01961654
"scofield","im",0.3,"the",0.0334718,"to",0.01948616
"bikes","or",0.3,"the",0.03354911,"to",0.01953116
"pacb","meeting",0.3,"the",0.03346027,"to",0.01947944
"indebtedness","and",0.3,"the",0.03427161,"to",0.01995178
"nicki","who",0.3,"the",0.03353719,"to",0.01952422
"battling","a",0.3,"the",0.03426332,"to",0.01994695
"bleed","that",0.3,"the",0.03382217,"to",0.01969013
"lining","up",0.3,"the",0.03355142,"to",0.01953251
"hildebrand","this",0.3,"the",0.03363841,"to",0.01958315
"beach-driving","supporters",0.3,"the",0.03345368,"to",0.01947561
"reactionary","that's",0.3,"the",0.03347378,"to",0.01948731
"golfs","every",0.3,"the",0.03347675,"to",0.01948904
"pro-am","tournaments",0.3,"the",0.03345303,"to",0.01947523
"handicap","i",0.3,"the",0.03397734,"to",0.01978047
"wrrv","it",0.3,"the",0.03376304,"to",0.01965571
"preface","this",0.3,"the",0.03363841,"to",0.01958315
"mia","joy",0.3,"the",0.03345434,"to",0.01947599
"candles","woke",0.3,"the",0.03345237,"to",0.01947484
"woke","up",0.3,"the",0.03355142,"to",0.01953251
"soo","angry",0.3,"the",0.03345335,"to",0.01947542
"casperson","knows",0.3,"the",0.03345994,"to",0.01947925
"dompierre's","purpose",0.3,"the",0.033455,"to",0.01947638
"testimony","by",0.3,"the",0.03354778,"to",0.01953039
"footage","of",0.3,"the",0.03411819,"to",0.01986246
"dompierre","hitting",0.3,"the",0.03345599,"to",0.01947695
"3-point","jump",0.3,"the",0.03345401,"to",0.0194758
"negaunee","eliciting",0.3,"the",0.03345237,"to",0.01947484
"eliciting","cheers",0.3,"the",0.0334527,"to",0.01947503
"flagship","of",0.3,"the",0.03411819,"to",0.01986246
"parrott","creek",0.3,"the",0.0334527,"to",0.01947503
"respite","care",0.3,"the",0.03345895,"to",0.01947868
"clackamas","county",0.3,"the",0.03346521,"to",0.01948232
"first-time","youth",0.3,"the",0.03345368,"to",0.01947561
"low-risk","child",0.3,"the",0.03345764,"to",0.01947791
"staffers","and",0.3,"the",0.03427161,"to",0.01995178
"mixology","and",0.3,"the",0.03427161,"to",0.01995178
"anime","but",0.3,"the",0.03361679,"to",0.01957056
"deters","slugs",0.3,"the",0.0334527,"to",0.01947503
"seedlings","than",0.3,"the",0.03350083,"to",0.01950306
"snails","take",0.3,"the",0.03348169,"to",0.01949192
"#whatiwantthissummer","have",0.3,"the",0.03362344,"to",0.01957444
"7pm","bounty",0.3,"the",0.0334527,"to",0.01947503
"tourny","spotlighted",0.3,"the",0.03345237,"to",0.01947484
"spotlighted","an",0.3,"the",0.03354745,"to",0.0195302
"portraits","of",0.3,"the",0.03411819,"to",0.01986246
"stacey","solomon's",0.3,"the",0.03345237,"to",0.01947484
"solomon's","case",0.3,"the",0.0334606,"to",0.01947964
"apologising","for",0.3,"the",0.03381544,"to",0.01968621
"bbq","at",0.3,"the",0.03365107,"to",0.01959052
"beaverton","lost",0.3,"the",0.03346192,"to",0.0194804
"yummy","hells",0.3,"the",0.03345237,"to",0.01947484
"hells","yes",0.3,"the",0.03346225,"to",0.01948059
"societies","perception",0.3,"the",0.03345237,"to",0.01947484
"perception","enders",0.3,"the",0.03345237,"to",0.01947484
"enders","g",0.3,"the",0.03345401,"to",0.0194758
"cradock-watson","j",0.3,"the",0.03345467,"to",0.01947618
"bolley","i",0.3,"the",0.03397734,"to",0.01978047
"ridehalgh","m",0.3,"the",0.033455,"to",0.01947638
"varicella","and",0.3,"the",0.03427161,"to",0.01995178
"herpes","zoster",0.3,"the",0.03345237,"to",0.01947484
"zoster","in",0.3,"the",0.03398278,"to",0.01978363
"lancet","chrysler",0.3,"the",0.03345368,"to",0.01947561
"fiat","have",0.3,"the",0.03362344,"to",0.01957444
"telephone","interview",0.3,"the",0.03345566,"to",0.01947676
"pulse","of",0.3,"the",0.03411819,"to",0.01986246
"newsroom","and",0.3,"the",0.03427161,"to",0.01995178
"testament","are",0.3,"the",0.03362777,"to",0.01957695
"eyewitness","accounts",0.3,"the",0.03345368,"to",0.01947561
"kia","superbowl",0.3,"the",0.03345237,"to",0.01947484
"superbowl","ad",0.3,"the",0.03345237,"to",0.01947484
"ad","cuts",0.3,"the",0.033455,"to",0.01947638
"entirely","the",0.3,"to",0.02045203,"and",0.01757992
"radically","different",0.3,"the",0.03346554,"to",0.01948251
"childhoods","but",0.3,"the",0.03361679,"to",0.01957056
"scholar","and",0.3,"the",0.03427161,"to",0.01995178
"combat","veteran",0.3,"the",0.0334527,"to",0.01947503
"doppelganger","went",0.3,"the",0.03346653,"to",0.01948309
"investigating","the",0.3,"to",0.02045203,"and",0.01757992
"man's","fate",0.3,"the",0.03345303,"to",0.01947523
"fiery","that",0.3,"the",0.03382217,"to",0.01969013
"drog","man",0.3,"the",0.03347246,"to",0.01948654
"intentionally","catch",0.3,"the",0.03345764,"to",0.01947791
"drogba","on",0.3,"the",0.03374059,"to",0.01964263
"meek","suffer",0.3,"the",0.03345335,"to",0.01947542
"spruce","it",0.3,"the",0.03376304,"to",0.01965571
"nude","fantasize",0.3,"the",0.03345237,"to",0.01947484
"fantasize","some",0.3,"the",0.03352198,"to",0.01951537
"sundberg's","work",0.3,"the",0.03348466,"to",0.01949364
"ivey","recognition",0.3,"the",0.03345237,"to",0.01947484
